time,data
571.2,80.00865767
571.3,80.00865521
571.4,80.00863843
571.5,80.00861615
571.6,80.00860089
571.7,80.00859997
571.8,80.00861057
571.9,80.00862182
572,80.00862263
572.1,80.00860942
572.2,80.00858851
572.3,80.00857147
572.4,80.00856696
572.5,80.00857467
572.6,80.00858575
572.7,80.00858917
572.8,80.00857945
572.9,80.00856045
573,80.00854244
573.1,80.00853479
573.2,80.00853944
573.3,80.00854967
573.4,80.008555
573.5,80.00854856
573.6,80.00853187
573.7,80.0085136
573.8,80.00850335
573.9,80.00850491
574,80.00851375
574.1,80.0085203
574.2,80.00851679
574.3,80.00850266
574.4,80.00848478
574.5,80.00847252
574.6,80.00847112
574.7,80.00847813
574.8,80.00848525
574.9,80.00848426
575,80.00847278
575.1,80.00845582
575.2,80.00844215
575.3,80.00843803
575.4,80.00844293
575.5,80.00845002
575.6,80.00845105
575.7,80.00844219
575.8,80.0084266
575.9,80.0084121
576,80.00840558
576.1,80.00840823
576.2,80.00841477
576.3,80.00841731
576.4,80.00841092
576.5,80.00839701
576.6,80.00838223
576.7,80.00837371
576.8,80.00837406
576.9,80.00837962
577,80.00838316
577.1,80.008379
577.2,80.00836697
577.3,80.0083524
577.4,80.00834231
577.5,80.00834044
577.6,80.0083447
577.7,80.00834874
577.8,80.0083465
577.9,80.00833643
578,80.00832249
578.1,80.00831128
578.2,80.00830735
578.3,80.00831008
578.4,80.00831417
578.5,80.0083135
578.6,80.00830539
578.7,80.00829241
578.8,80.00828051
578.9,80.00827476
579,80.00827582
579.1,80.00827957
579.2,80.00828009
579.3,80.00827384
579.4,80.00826207
579.5,80.0082499
579.6,80.00824261
579.7,80.00824196
579.8,80.00824504
579.9,80.00824637
580,80.00824181
580.1,80.00823142
580.2,80.00821934
580.3,80.00821083
580.4,80.00820852
580.5,80.00821066
580.6,80.00821243
580.7,80.00820934
580.8,80.00820041
580.9,80.00818875
581,80.00817934
581.1,80.00817548
581.2,80.00817651
581.3,80.00817837
581.4,80.00817649
581.5,80.00816902
581.6,80.00815804
581.7,80.00814807
581.8,80.00814281
581.9,80.00814262
582,80.00814427
582.1,80.00814333
582.2,80.00813725
582.3,80.00812715
582.4,80.00811692
582.5,80.00811049
582.6,80.00810903
582.7,80.00811022
582.8,80.00810993
582.9,80.00810513
583,80.00809603
583.1,80.00808584
583.2,80.00807845
583.3,80.00807575
583.4,80.00807627
583.5,80.00807635
583.6,80.00807268
583.7,80.00806466
583.8,80.00805473
583.9,80.00804664
584,80.00804277
584.1,80.00804249
584.2,80.00804268
584.3,80.00803995
584.4,80.00803301
584.5,80.00802356
584.6,80.00801501
584.7,80.00801008
584.8,80.0080089
584.9,80.00800897
585,80.00800697
585.1,80.00800108
585.2,80.00799226
585.3,80.00798348
585.4,80.00797764
585.5,80.00797552
585.6,80.00797528
585.7,80.0079738
585.8,80.00796889
585.9,80.0079608
586,80.00795201
586.1,80.00794543
586.2,80.00794238
586.3,80.00794167
586.4,80.0079405
586.5,80.00793644
586.6,80.00792915
586.7,80.00792053
586.8,80.0079134
586.9,80.00790947
587,80.00790818
587.1,80.00790712
587.2,80.00790378
587.3,80.0078973
587.4,80.00788901
587.5,80.00788151
587.6,80.00787678
587.7,80.00787482
587.8,80.00787371
587.9,80.00787094
588,80.00786524
588.1,80.0078574
588.2,80.0078497
588.3,80.00784428
588.4,80.00784163
588.5,80.0078403
588.6,80.00783795
588.7,80.00783298
588.8,80.00782568
588.9,80.00781794
589,80.00781195
589.1,80.00780861
589.2,80.00780695
589.3,80.00780485
589.4,80.00780054
589.5,80.00779382
589.6,80.00778619
589.7,80.00777976
589.8,80.00777576
589.9,80.00777368
590,80.00777169
590.1,80.00776793
590.2,80.00776182
590.3,80.00775441
590.4,80.00774768
590.5,80.00774307
590.6,80.00774051
590.7,80.0077385
590.8,80.00773519
590.9,80.00772966
591,80.00772258
591.1,80.00771568
591.2,80.00771053
591.3,80.00770746
591.4,80.00770531
591.5,80.00770232
591.6,80.00769735
591.7,80.00769066
591.8,80.00768371
591.9,80.00767813
592,80.00767454
592.1,80.00767216
592.2,80.00766938
592.3,80.0076649
592.4,80.00765864
592.5,80.00765175
592.6,80.00764583
592.7,80.00764174
592.8,80.00763906
592.9,80.00763638
593,80.00763233
593.1,80.00762651
593.2,80.00761978
593.3,80.00761362
593.4,80.00760907
593.5,80.00760604
593.6,80.00760336
593.7,80.00759965
593.8,80.00759427
593.9,80.00758777
594,80.00758147
594.1,80.00757651
594.2,80.0075731
594.3,80.00757033
594.4,80.00756688
594.5,80.00756192
594.6,80.0075557
594.7,80.00754935
594.8,80.00754406
594.9,80.00754026
595,80.00753733
595.1,80.00753405
595.2,80.00752947
595.3,80.00752356
595.4,80.00751724
595.5,80.00751168
595.6,80.00750751
595.7,80.00750437
595.8,80.00750117
595.9,80.00749692
596,80.00749134
596.1,80.00748512
596.2,80.00747937
596.3,80.00747486
596.4,80.00747145
596.5,80.00746828
596.6,80.00746429
596.7,80.00745904
596.8,80.00745298
596.9,80.00744711
597,80.00744229
597.1,80.00743861
597.2,80.00743537
597.3,80.00743159
597.4,80.00742665
597.5,80.0074208
597.6,80.00741488
597.7,80.0074098
597.8,80.00740583
597.9,80.00740248
598,80.00739884
598.1,80.00739419
598.2,80.00738857
598.3,80.00738266
598.4,80.00737737
598.5,80.00737312
598.6,80.00736962
598.7,80.00736605
598.8,80.00736165
598.9,80.00735627
599,80.00735044
599.1,80.007345
599.2,80.00734049
599.3,80.0073368
599.4,80.00733324
599.5,80.00732905
599.6,80.00732392
599.7,80.0073182
599.8,80.00731266
599.9,80.00730792
600,80.00730402
600.1,80.00730043
600.2,80.0072964
600.3,80.00729151
600.4,80.00728593
600.5,80.00728035
600.6,80.0072754
600.7,80.0072713
600.8,80.00726763
600.9,80.00726371
601,80.00725903
601.1,80.00725363
601.2,80.00724804
601.3,80.00724294
601.4,80.00723862
601.5,80.00723485
601.6,80.00723099
601.7,80.0072265
601.8,80.00722128
601.9,80.00721574
602,80.00721052
602.1,80.007206
602.2,80.00720209
602.3,80.00719826
602.4,80.00719393
602.5,80.00718889
602.6,80.00718343
602.7,80.00717812
602.8,80.00717343
602.9,80.00716937
603,80.00716552
603.1,80.00716131
603.2,80.00715645
603.3,80.00715109
603.4,80.00714575
603.5,80.0071409
603.6,80.00713669
603.7,80.00713278
603.8,80.00712866
603.9,80.00712396
604,80.00711873
604.1,80.00711338
604.2,80.00710842
604.3,80.00710404
604.4,80.00710006
604.5,80.00709599
604.6,80.00709144
604.7,80.00708634
604.8,80.00708102
604.9,80.00707596
605,80.00707143
605.1,80.00706735
605.2,80.00706331
605.3,80.00705888
605.4,80.00705391
605.5,80.00704865
605.6,80.00704352
605.7,80.00703887
605.8,80.00703467
605.9,80.00703062
606,80.00702628
606.1,80.00702145
606.2,80.00701627
606.3,80.00701111
606.4,80.00700633
606.5,80.00700202
606.6,80.00699793
606.7,80.00699367
606.8,80.00698896
606.9,80.00698386
607,80.0069787
607.1,80.00697382
607.2,80.0069694
607.3,80.00696525
607.4,80.00696103
607.5,80.00695644
607.6,80.00695144
607.7,80.00694629
607.8,80.00694134
607.9,80.0069368
608,80.00693259
608.1,80.00692839
608.2,80.00692389
608.3,80.00691899
608.4,80.00691387
608.5,80.00690888
608.6,80.00690424
608.7,80.00689994
608.8,80.00689574
608.9,80.00689131
609,80.00688651
609.1,80.00688145
609.2,80.00687643
609.3,80.0068717
609.4,80.00686732
609.5,80.00686309
609.6,80.00685872
609.7,80.00685401
609.8,80.00684902
609.9,80.00684398
610,80.00683918
610.1,80.00683471
610.2,80.00683045
610.3,80.00682611
610.4,80.00682149
610.5,80.00681657
610.6,80.00681154
610.7,80.00680668
610.8,80.00680213
610.9,80.00679781
611,80.0067935
611.1,80.00678894
611.2,80.0067841
611.3,80.0067791
611.4,80.00677419
611.5,80.00676957
611.6,80.00676519
611.7,80.00676087
611.8,80.00675638
611.9,80.00675161
612,80.00674665
612.1,80.00674172
612.2,80.00673702
612.3,80.00673258
612.4,80.00672825
612.5,80.0067238
612.6,80.0067191
612.7,80.00671419
612.8,80.00670925
612.9,80.0067045
613,80.00669999
613.1,80.00669564
613.2,80.00669122
613.3,80.00668658
613.4,80.00668172
613.5,80.00667678
613.6,80.00667198
613.7,80.00666742
613.8,80.00666302
613.9,80.00665862
614,80.00665404
614.1,80.00664923
614.2,80.00664432
614.3,80.00663948
614.4,80.00663486
614.5,80.00663042
614.6,80.00662602
614.7,80.00662148
614.8,80.00661673
614.9,80.00661185
615,80.00660699
615.1,80.00660232
615.2,80.00659783
615.3,80.00659342
615.4,80.00658892
615.5,80.00658422
615.6,80.00657937
615.7,80.00657451
615.8,80.00656978
615.9,80.00656525
616,80.00656082
616.1,80.00655634
616.2,80.00655169
616.3,80.00654688
616.4,80.00654202
616.5,80.00653726
616.6,80.00653268
616.7,80.00652823
616.8,80.00652376
616.9,80.00651916
617,80.00651438
617.1,80.00650953
617.2,80.00650475
617.3,80.00650013
617.4,80.00649564
617.5,80.00649118
617.6,80.00648661
617.7,80.00648188
617.8,80.00647705
617.9,80.00647225
618,80.00646759
618.1,80.00646306
618.2,80.0064586
618.3,80.00645405
618.4,80.00644936
618.5,80.00644455
618.6,80.00643975
618.7,80.00643505
618.8,80.00643049
618.9,80.00642601
619,80.00642149
619.1,80.00641683
619.2,80.00641205
619.3,80.00640725
619.4,80.00640252
619.5,80.00639793
619.6,80.00639343
619.7,80.00638892
619.8,80.00638429
619.9,80.00637955
620,80.00637475
620.1,80.00637001
620.2,80.00636538
620.3,80.00636086
620.4,80.00635635
620.5,80.00635175
620.6,80.00634703
620.7,80.00634225
620.8,80.00633749
620.9,80.00633284
621,80.00632829
621.1,80.00632377
621.2,80.0063192
621.3,80.00631451
621.4,80.00630975
621.5,80.00630498
621.6,80.0063003
621.7,80.00629572
621.8,80.0062912
621.9,80.00628664
622,80.00628198
622.1,80.00627724
622.2,80.00627247
622.3,80.00626777
622.4,80.00626317
622.5,80.00625863
622.6,80.00625408
622.7,80.00624945
622.8,80.00624472
622.9,80.00623996
623,80.00623524
623.1,80.00623062
623.2,80.00622607
623.3,80.00622152
623.4,80.00621691
623.5,80.0062122
623.6,80.00620745
623.7,80.00620272
623.8,80.00619807
623.9,80.0061935
624,80.00618896
624.1,80.00618436
624.2,80.00617968
624.3,80.00617494
624.4,80.00617021
624.5,80.00616554
624.6,80.00616095
624.7,80.00615639
624.8,80.00615181
624.9,80.00614715
625,80.00614242
625.1,80.00613769
625.2,80.006133
625.3,80.00612839
625.4,80.00612383
625.5,80.00611925
625.6,80.00611461
625.7,80.00610991
625.8,80.00610517
625.9,80.00610047
626,80.00609585
626.1,80.00609127
626.2,80.0060867
626.3,80.00608207
626.4,80.00607738
626.5,80.00607266
626.6,80.00606795
626.7,80.0060633
626.8,80.00605871
626.9,80.00605414
627,80.00604953
627.1,80.00604486
627.2,80.00604014
627.3,80.00603543
627.4,80.00603076
627.5,80.00602616
627.6,80.00602158
627.7,80.00601698
627.8,80.00601232
627.9,80.00600762
628,80.0060029
628.1,80.00599823
628.2,80.00599361
628.3,80.00598903
628.4,80.00598443
628.5,80.00597979
628.6,80.00597509
628.7,80.00597038
628.8,80.0059657
628.9,80.00596107
629,80.00595647
629.1,80.00595188
629.2,80.00594725
629.3,80.00594257
629.4,80.00593786
629.5,80.00593317
629.6,80.00592852
629.7,80.00592392
629.8,80.00591933
629.9,80.00591471
630,80.00591004
630.1,80.00590534
630.2,80.00590064
630.3,80.00589598
630.4,80.00589137
630.5,80.00588678
630.6,80.00588216
630.7,80.0058775
630.8,80.00587281
630.9,80.00586811
631,80.00586345
631.1,80.00585883
631.2,80.00585423
631.3,80.00584962
631.4,80.00584497
631.5,80.00584028
631.6,80.00583559
631.7,80.00583091
631.8,80.00582628
631.9,80.00582168
632,80.00581707
632.1,80.00581243
632.2,80.00580776
632.3,80.00580306
632.4,80.00579838
632.5,80.00579374
632.6,80.00578913
632.7,80.00578452
632.8,80.00577989
632.9,80.00577522
633,80.00577054
633.1,80.00576585
633.2,80.0057612
633.3,80.00575658
633.4,80.00575197
633.5,80.00574735
633.6,80.00574269
633.7,80.00573801
633.8,80.00573332
633.9,80.00572866
634,80.00572404
634.1,80.00571942
634.2,80.0057148
634.3,80.00571015
634.4,80.00570548
634.5,80.00570079
634.6,80.00569613
634.7,80.00569149
634.8,80.00568688
634.9,80.00568226
635,80.00567762
635.1,80.00567295
635.2,80.00566827
635.3,80.00566359
635.4,80.00565895
635.5,80.00565433
635.6,80.00564971
635.7,80.00564508
635.8,80.00564041
635.9,80.00563574
636,80.00563106
636.1,80.00562641
636.2,80.00562179
636.3,80.00561717
636.4,80.00561254
636.5,80.00560788
636.6,80.00560321
636.7,80.00559853
636.8,80.00559387
636.9,80.00558924
637,80.00558462
637.1,80.00557999
637.2,80.00557534
637.3,80.00557067
637.4,80.005566
637.5,80.00556134
637.6,80.0055567
637.7,80.00555208
637.8,80.00554745
637.9,80.00554281
638,80.00553814
638.1,80.00553347
638.2,80.0055288
638.3,80.00552416
638.4,80.00551953
638.5,80.00551491
638.6,80.00551027
638.7,80.00550561
638.8,80.00550094
638.9,80.00549627
639,80.00549162
639.1,80.00548699
639.2,80.00548236
639.3,80.00547773
639.4,80.00547307
639.5,80.0054684
639.6,80.00546374
639.7,80.00545908
639.8,80.00545445
639.9,80.00544982
640,80.00544519
640.1,80.00544054
640.2,80.00543587
640.3,80.0054312
640.4,80.00542655
640.5,80.00542191
640.6,80.00541728
640.7,80.00541265
640.8,80.005408
640.9,80.00540334
641,80.00539867
641.1,80.00539401
641.2,80.00538937
641.3,80.00538473
641.4,80.0053801
641.5,80.00537546
641.6,80.0053708
641.7,80.00536614
641.8,80.00536148
641.9,80.00535683
642,80.00535219
642.1,80.00534756
642.2,80.00534292
642.3,80.00533827
642.4,80.0053336
642.5,80.00532894
642.6,80.00532429
642.7,80.00531965
642.8,80.00531502
642.9,80.00531038
643,80.00530573
643.1,80.00530107
643.2,80.00529641
643.3,80.00529175
643.4,80.00528711
643.5,80.00528248
643.6,80.00527784
643.7,80.00527319
643.8,80.00526854
643.9,80.00526387
644,80.00525922
644.1,80.00525457
644.2,80.00524994
644.3,80.0052453
644.4,80.00524066
644.5,80.005236
644.6,80.00523134
644.7,80.00522668
644.8,80.00522203
644.9,80.0052174
645,80.00521276
645.1,80.00520812
645.2,80.00520346
645.3,80.0051988
645.4,80.00519415
645.5,80.0051895
645.6,80.00518485
645.7,80.00518022
645.8,80.00517558
645.9,80.00517093
646,80.00516627
646.1,80.00516161
646.2,80.00515696
646.3,80.00515232
646.4,80.00514768
646.5,80.00514304
646.6,80.00513839
646.7,80.00513373
646.8,80.00512908
646.9,80.00512442
647,80.00511978
647.1,80.00511514
647.2,80.0051105
647.3,80.00510585
647.4,80.0051012
647.5,80.00509654
647.6,80.00509189
647.7,80.00508724
647.8,80.0050826
647.9,80.00507796
648,80.00507331
648.1,80.00506866
648.2,80.00506401
648.3,80.00505935
648.4,80.0050547
648.5,80.00505006
648.6,80.00504542
648.7,80.00504078
648.8,80.00503613
648.9,80.00503147
649,80.00502681
649.1,80.00502216
649.2,80.00501752
649.3,80.00501288
649.4,80.00500824
649.5,80.00500359
649.6,80.00499893
649.7,80.00499428
649.8,80.00498963
649.9,80.00498498
650,80.00498034
650.1,80.0049757
650.2,80.00497105
650.3,80.0049664
650.4,80.00496174
650.5,80.00495709
650.6,80.00495244
650.7,80.0049478
650.8,80.00494316
650.9,80.00493851
651,80.00493386
651.1,80.00492921
651.2,80.00492455
651.3,80.0049199
651.4,80.00491526
651.5,80.00491062
651.6,80.00490597
651.7,80.00490132
651.8,80.00489667
651.9,80.00489202
652,80.00488737
652.1,80.00488272
652.2,80.00487808
652.3,80.00487344
652.4,80.00486879
652.5,80.00486413
652.6,80.00485948
652.7,80.00485483
652.8,80.00485018
652.9,80.00484554
653,80.0048409
653.1,80.00483625
653.2,80.0048316
653.3,80.00482694
653.4,80.00482229
653.5,80.00481764
653.6,80.004813
653.7,80.00480836
653.8,80.00480371
653.9,80.00479906
654,80.00479441
654.1,80.00478976
654.2,80.00478511
654.3,80.00478046
654.4,80.00477582
654.5,80.00477117
654.6,80.00476652
654.7,80.00476187
654.8,80.00475722
654.9,80.00475257
655,80.00474792
655.1,80.00474328
655.2,80.00473864
655.3,80.00473399
655.4,80.00472933
655.5,80.00472468
655.6,80.00472003
655.7,80.00471539
655.8,80.00471074
655.9,80.0047061
656,80.00470145
656.1,80.0046968
656.2,80.00469215
656.3,80.00468749
656.4,80.00468285
656.5,80.0046782
656.6,80.00467356
656.7,80.00466891
656.8,80.00466426
656.9,80.00465961
657,80.00465496
657.1,80.00465031
657.2,80.00464566
657.3,80.00464102
657.4,80.00463637
657.5,80.00463172
657.6,80.00462707
657.7,80.00462242
657.8,80.00461777
657.9,80.00461313
658,80.00460848
658.1,80.00460384
658.2,80.00459919
658.3,80.00459454
658.4,80.00458988
658.5,80.00458523
658.6,80.00458059
658.7,80.00457594
658.8,80.0045713
658.9,80.00456665
659,80.004562
659.1,80.00455735
659.2,80.0045527
659.3,80.00454805
659.4,80.0045434
659.5,80.00453876
659.6,80.00453411
659.7,80.00452946
659.8,80.00452481
659.9,80.00452016
660,80.00451551
660.1,80.00451087
660.2,80.00450622
660.3,80.00450157
660.4,80.00449693
660.5,80.00449227
660.6,80.00448762
660.7,80.00448297
660.8,80.00447833
660.9,80.00447368
661,80.00446904
661.1,80.00446439
661.2,80.00445974
661.3,80.00445509
661.4,80.00445044
661.5,80.00444579
661.6,80.00444114
661.7,80.0044365
661.8,80.00443185
661.9,80.0044272
662,80.00442255
662.1,80.0044179
662.2,80.00441325
662.3,80.00440861
662.4,80.00440396
662.5,80.00439931
662.6,80.00439466
662.7,80.00439001
662.8,80.00438536
662.9,80.00438071
663,80.00437607
663.1,80.00437142
663.2,80.00436678
663.3,80.00436213
663.4,80.00435748
663.5,80.00435283
663.6,80.00434818
663.7,80.00434353
663.8,80.00433888
663.9,80.00433424
664,80.00432959
664.1,80.00432494
664.2,80.00432029
664.3,80.00431564
664.4,80.00431099
664.5,80.00430635
664.6,80.0043017
664.7,80.00429705
664.8,80.0042924
664.9,80.00428775
665,80.0042831
665.1,80.00427846
665.2,80.00427381
665.3,80.00426916
665.4,80.00426451
665.5,80.00425987
665.6,80.00425522
665.7,80.00425057
665.8,80.00424592
665.9,80.00424127
666,80.00423662
666.1,80.00423198
666.2,80.00422733
666.3,80.00422268
666.4,80.00421803
666.5,80.00421338
666.6,80.00420873
666.7,80.00420409
666.8,80.00419944
666.9,80.00419479
667,80.00419014
667.1,80.00418549
667.2,80.00418084
667.3,80.0041762
667.4,80.00417155
667.5,80.0041669
667.6,80.00416225
667.7,80.0041576
667.8,80.00415295
667.9,80.00414831
668,80.00414366
668.1,80.00413901
668.2,80.00413436
668.3,80.00412972
668.4,80.00412507
668.5,80.00412042
668.6,80.00411577
668.7,80.00411112
668.8,80.00410647
668.9,80.00410183
669,80.00409718
669.1,80.00409253
669.2,80.00408788
669.3,80.00408323
669.4,80.00407858
669.5,80.00407394
669.6,80.00406929
669.7,80.00406464
669.8,80.00405999
669.9,80.00405534
670,80.00405069
670.1,80.00404605
670.2,80.0040414
670.3,80.00403675
670.4,80.0040321
670.5,80.00402746
670.6,80.00402281
670.7,80.00401816
670.8,80.00401351
670.9,80.00400886
671,80.00400421
671.1,80.00399957
671.2,80.00399492
671.3,80.00399027
671.4,80.00398562
671.5,80.00398097
671.6,80.00397632
671.7,80.00397168
671.8,80.00396703
671.9,80.00396238
672,80.00395773
672.1,80.00395308
672.2,80.00394843
672.3,80.00394379
672.4,80.00393914
672.5,80.00393449
672.6,80.00392984
672.7,80.0039252
672.8,80.00392055
672.9,80.0039159
673,80.00391125
673.1,80.0039066
673.2,80.00390195
673.3,80.00389731
673.4,80.00389266
673.5,80.00388801
673.6,80.00388336
673.7,80.00387871
673.8,80.00387406
673.9,80.00386942
674,80.00386477
674.1,80.00386012
674.2,80.00385547
674.3,80.00385082
674.4,80.00384617
674.5,80.00384153
674.6,80.00383688
674.7,80.00383223
674.8,80.00382758
674.9,80.00382294
675,80.00381829
675.1,80.00381364
675.2,80.00380899
675.3,80.00380434
675.4,80.00379969
675.5,80.00379505
675.6,80.0037904
675.7,80.00378575
675.8,80.0037811
675.9,80.00377645
676,80.0037718
676.1,80.00376716
676.2,80.00376251
676.3,80.00375786
676.4,80.00375321
676.5,80.00374856
676.6,80.00374392
676.7,80.00373927
676.8,80.00373462
676.9,80.00372997
677,80.00372532
677.1,80.00372068
677.2,80.00371603
677.3,80.00371138
677.4,80.00370673
677.5,80.00370208
677.6,80.00369743
677.7,80.00369279
677.8,80.00368814
677.9,80.00368349
678,80.00367884
678.1,80.00367419
678.2,80.00366954
678.3,80.0036649
678.4,80.00366025
678.5,80.0036556
678.6,80.00365095
678.7,80.0036463
678.8,80.00364166
678.9,80.00363701
679,80.00363236
679.1,80.00362771
679.2,80.00362306
679.3,80.00361842
679.4,80.00361377
679.5,80.00360912
679.6,80.00360447
679.7,80.00359982
679.8,80.00359517
679.9,80.00359053
680,80.00358588
680.1,80.00358123
680.2,80.00357658
680.3,80.00357193
680.4,80.00356729
680.5,80.00356264
680.6,80.00355799
680.7,80.00355334
680.8,80.00354869
680.9,80.00354404
681,80.0035394
681.1,80.00353475
681.2,80.0035301
681.3,80.00352545
681.4,80.0035208
681.5,80.00351616
681.6,80.00351151
681.7,80.00350686
681.8,80.00350221
681.9,80.00349756
682,80.00349292
682.1,80.00348827
682.2,80.00348362
682.3,80.00347897
682.4,80.00347432
682.5,80.00346967
682.6,80.00346503
682.7,80.00346038
682.8,80.00345573
682.9,80.00345108
683,80.00344643
683.1,80.00344179
683.2,80.00343714
683.3,80.00343249
683.4,80.00342784
683.5,80.00342319
683.6,80.00341854
683.7,80.0034139
683.8,80.00340925
683.9,80.0034046
684,80.00339995
684.1,80.0033953
684.2,80.00339066
684.3,80.00338601
684.4,80.00338136
684.5,80.00337671
684.6,80.00337206
684.7,80.00336741
684.8,80.00336277
684.9,80.00335812
685,80.00335347
685.1,80.00334882
685.2,80.00334417
685.3,80.00333953
685.4,80.00333488
685.5,80.00333023
685.6,80.00332558
685.7,80.00332093
685.8,80.00331629
685.9,80.00331164
686,80.00330699
686.1,80.00330234
686.2,80.00329769
686.3,80.00329304
686.4,80.0032884
686.5,80.00328375
686.6,80.0032791
686.7,80.00327445
686.8,80.0032698
686.9,80.00326516
687,80.00326051
687.1,80.00325586
687.2,80.00325121
687.3,80.00324656
687.4,80.00324192
687.5,80.00323727
687.6,80.00323262
687.7,80.00322797
687.8,80.00322332
687.9,80.00321867
688,80.00321403
688.1,80.00320938
688.2,80.00320473
688.3,80.00320008
688.4,80.00319543
688.5,80.00319079
688.6,80.00318614
688.7,80.00318149
688.8,80.00317684
688.9,80.00317219
689,80.00316754
689.1,80.0031629
689.2,80.00315825
689.3,80.0031536
689.4,80.00314895
689.5,80.0031443
689.6,80.00313966
689.7,80.00313501
689.8,80.00313036
689.9,80.00312571
690,80.00312106
690.1,80.00311642
690.2,80.00311177
690.3,80.00310712
690.4,80.00310247
690.5,80.00309782
690.6,80.00309317
690.7,80.00308853
690.8,80.00308388
690.9,80.00307923
691,80.00307458
691.1,80.00306993
691.2,80.00306529
691.3,80.00306064
691.4,80.00305599
691.5,80.00305134
691.6,80.00304669
691.7,80.00304205
691.8,80.0030374
691.9,80.00303275
692,80.0030281
692.1,80.00302345
692.2,80.0030188
692.3,80.00301416
692.4,80.00300951
692.5,80.00300486
692.6,80.00300021
692.7,80.00299556
692.8,80.00299092
692.9,80.00298627
693,80.00298162
693.1,80.00297697
693.2,80.00297232
693.3,80.00296768
693.4,80.00296303
693.5,80.00295838
693.6,80.00295373
693.7,80.00294908
693.8,80.00294443
693.9,80.00293979
694,80.00293514
694.1,80.00293049
694.2,80.00292584
694.3,80.00292119
694.4,80.00291655
694.5,80.0029119
694.6,80.00290725
694.7,80.0029026
694.8,80.00289795
694.9,80.00289331
695,80.00288866
695.1,80.00288401
695.2,80.00287936
695.3,80.00287471
695.4,80.00287006
695.5,80.00286542
695.6,80.00286077
695.7,80.00285612
695.8,80.00285147
695.9,80.00284682
696,80.00284218
696.1,80.00283753
696.2,80.00283288
696.3,80.00282823
696.4,80.00282358
696.5,80.00281894
696.6,80.00281429
696.7,80.00280964
696.8,80.00280499
696.9,80.00280034
697,80.00279569
697.1,80.00279105
697.2,80.0027864
697.3,80.00278175
697.4,80.0027771
697.5,80.00277245
697.6,80.00276781
697.7,80.00276316
697.8,80.00275851
697.9,80.00275386
698,80.00274921
698.1,80.00274457
698.2,80.00273992
698.3,80.00273527
698.4,80.00273062
698.5,80.00272597
698.6,80.00272133
698.7,80.00271668
698.8,80.00271203
698.9,80.00270738
699,80.00270273
699.1,80.00269808
699.2,80.00269344
699.3,80.00268879
699.4,80.00268414
699.5,80.00267949
699.6,80.00267484
699.7,80.0026702
699.8,80.00266555
699.9,80.0026609
700,80.00265625
700.1,80.0026516
700.2,80.00264696
700.3,80.00264231
700.4,80.00263766
700.5,80.00263301
700.6,80.00262836
700.7,80.00262371
700.8,80.00261907
700.9,80.00261442
701,80.00260977
701.1,80.00260512
701.2,80.00260047
701.3,80.00259583
701.4,80.00259118
701.5,80.00258653
701.6,80.00258188
701.7,80.00257723
701.8,80.00257259
701.9,80.00256794
702,80.00256329
702.1,80.00255864
702.2,80.00255399
702.3,80.00254935
702.4,80.0025447
702.5,80.00254005
702.6,80.0025354
702.7,80.00253075
702.8,80.0025261
702.9,80.00252146
703,80.00251681
703.1,80.00251216
703.2,80.00250751
703.3,80.00250286
703.4,80.00249822
703.5,80.00249357
703.6,80.00248892
703.7,80.00248427
703.8,80.00247962
703.9,80.00247498
704,80.00247033
704.1,80.00246568
704.2,80.00246103
704.3,80.00245638
704.4,80.00245174
704.5,80.00244709
704.6,80.00244244
704.7,80.00243779
704.8,80.00243314
704.9,80.00242849
705,80.00242385
705.1,80.0024192
705.2,80.00241455
705.3,80.0024099
705.4,80.00240525
705.5,80.00240061
705.6,80.00239596
705.7,80.00239131
705.8,80.00238666
705.9,80.00238201
706,80.00237737
706.1,80.00237272
706.2,80.00236807
706.3,80.00236342
706.4,80.00235877
706.5,80.00235413
706.6,80.00234948
706.7,80.00234483
706.8,80.00234018
706.9,80.00233553
707,80.00233088
707.1,80.00232624
707.2,80.00232159
707.3,80.00231694
707.4,80.00231229
707.5,80.00230764
707.6,80.002303
707.7,80.00229835
707.8,80.0022937
707.9,80.00228905
708,80.0022844
708.1,80.00227976
708.2,80.00227511
708.3,80.00227046
708.4,80.00226581
708.5,80.00226116
708.6,80.00225652
708.7,80.00225187
708.8,80.00224722
708.9,80.00224257
709,80.00223792
709.1,80.00223327
709.2,80.00222863
709.3,80.00222398
709.4,80.00221933
709.5,80.00221468
709.6,80.00221003
709.7,80.00220539
709.8,80.00220074
709.9,80.00219609
710,80.00219144
710.1,80.00218679
710.2,80.00218215
710.3,80.0021775
710.4,80.00217285
710.5,80.0021682
710.6,80.00216355
710.7,80.00215891
710.8,80.00215426
710.9,80.00214961
711,80.00214496
711.1,80.00214031
711.2,80.00213567
711.3,80.00213102
711.4,80.00212637
711.5,80.00212172
711.6,80.00211707
711.7,80.00211243
711.8,80.00210778
711.9,80.00210313
712,80.00209848
712.1,80.00209383
712.2,80.00208918
712.3,80.00208454
712.4,80.00207989
712.5,80.00207524
712.6,80.00207059
712.7,80.00206594
712.8,80.0020613
712.9,80.00205665
713,80.002052
713.1,80.00204735
713.2,80.0020427
713.3,80.00203806
713.4,80.00203341
713.5,80.00202876
713.6,80.00202411
713.7,80.00201946
713.8,80.00201482
713.9,80.00201017
714,80.00200552
